Date,State,Confirmed
31-05-2020,West Bengal,5501
01-06-2020,Andaman and Nicobar Islands,33
01-06-2020,Andhra Pradesh,3676
01-06-2020,Arunachal Pradesh,23
01-06-2020,Assam,1486
01-06-2020,Bihar,3945
01-06-2020,Chandigarh,297
01-06-2020,Chhattisgarh,547
01-06-2020,Delhi,20834
01-06-2020,Dadra and Nagar Haveli and Daman and Diu,3
01-06-2020,Goa,73
01-06-2020,Gujarat,17217
01-06-2020,Himachal Pradesh,340
01-06-2020,Haryana,2356
01-06-2020,Jharkhand,661
01-06-2020,Jammu and Kashmir,2601
01-06-2020,Karnataka,3408
01-06-2020,Kerala,1327
01-06-2020,Ladakh,77
01-06-2020,Maharashtra,70013
01-06-2020,Meghalaya,28
01-06-2020,Manipur,83
01-06-2020,Madhya Pradesh,8283
01-06-2020,Mizoram,1
01-06-2020,Nagaland,43
01-06-2020,Odisha,2104
01-06-2020,Punjab,2301
01-06-2020,Puducherry,79
01-06-2020,Rajasthan,9100
01-06-2020,Sikkim,1
01-06-2020,Telangana,2792
01-06-2020,Tamil Nadu,23495
01-06-2020,Tripura,423
01-06-2020,India,198372
01-06-2020,State Unassigned,5630
01-06-2020,Uttar Pradesh,8361
01-06-2020,Uttarakhand,959
01-06-2020,West Bengal,5772
02-06-2020,Andaman and Nicobar Islands,33
02-06-2020,Andhra Pradesh,3791
02-06-2020,Arunachal Pradesh,25
02-06-2020,Assam,1560
02-06-2020,Bihar,4096
02-06-2020,Chandigarh,301
02-06-2020,Chhattisgarh,562
02-06-2020,Delhi,22132
02-06-2020,Dadra and Nagar Haveli and Daman and Diu,3
02-06-2020,Goa,79
02-06-2020,Gujarat,17632
02-06-2020,Himachal Pradesh,345
02-06-2020,Haryana,2652
02-06-2020,Jharkhand,722
02-06-2020,Jammu and Kashmir,2718
02-06-2020,Karnataka,3796
02-06-2020,Kerala,1413
02-06-2020,Ladakh,81
02-06-2020,Maharashtra,72300
02-06-2020,Meghalaya,30
02-06-2020,Manipur,89
02-06-2020,Madhya Pradesh,8420
02-06-2020,Mizoram,13
02-06-2020,Nagaland,49
02-06-2020,Odisha,2245
02-06-2020,Punjab,2342
02-06-2020,Puducherry,79
02-06-2020,Rajasthan,9373
02-06-2020,Sikkim,1
02-06-2020,Telangana,2891
02-06-2020,Tamil Nadu,24586
02-06-2020,Tripura,471
02-06-2020,India,207184
02-06-2020,State Unassigned,6414
02-06-2020,Uttar Pradesh,8729
02-06-2020,Uttarakhand,1043
02-06-2020,West Bengal,6168
03-06-2020,Andaman and Nicobar Islands,33
03-06-2020,Andhra Pradesh,3971
03-06-2020,Arunachal Pradesh,34
03-06-2020,Assam,1831
03-06-2020,Bihar,4326
03-06-2020,Chandigarh,301
03-06-2020,Chhattisgarh,626
03-06-2020,Delhi,23645
03-06-2020,Dadra and Nagar Haveli and Daman and Diu,11
03-06-2020,Goa,126
03-06-2020,Gujarat,18117
03-06-2020,Himachal Pradesh,359
03-06-2020,Haryana,2954
03-06-2020,Jharkhand,764
03-06-2020,Jammu and Kashmir,2857
03-06-2020,Karnataka,4063
03-06-2020,Kerala,1495
03-06-2020,Ladakh,90
03-06-2020,Maharashtra,74860
03-06-2020,Meghalaya,33
03-06-2020,Manipur,108
03-06-2020,Madhya Pradesh,8588
03-06-2020,Mizoram,14
03-06-2020,Nagaland,58
03-06-2020,Odisha,2388
03-06-2020,Punjab,2376
03-06-2020,Puducherry,90
03-06-2020,Rajasthan,9652
03-06-2020,Sikkim,2
03-06-2020,Telangana,3020
03-06-2020,Tamil Nadu,25872
03-06-2020,Tripura,622
03-06-2020,India,216872
03-06-2020,State Unassigned,7123
03-06-2020,Uttar Pradesh,8870
03-06-2020,Uttarakhand,1085
03-06-2020,West Bengal,6508
04-06-2020,Andaman and Nicobar Islands,33
04-06-2020,Andhra Pradesh,4112
04-06-2020,Arunachal Pradesh,39
04-06-2020,Assam,2116
04-06-2020,Bihar,4452
04-06-2020,Chandigarh,302
04-06-2020,Chhattisgarh,773
04-06-2020,Delhi,25004
04-06-2020,Dadra and Nagar Haveli and Daman and Diu,14
04-06-2020,Goa,166
04-06-2020,Gujarat,18609
04-06-2020,Himachal Pradesh,383
04-06-2020,Haryana,3281
04-06-2020,Jharkhand,827
04-06-2020,Jammu and Kashmir,3142
04-06-2020,Karnataka,4320
04-06-2020,Kerala,1589
04-06-2020,Ladakh,94
04-06-2020,Maharashtra,77793
04-06-2020,Meghalaya,33
04-06-2020,Manipur,124
04-06-2020,Madhya Pradesh,8762
04-06-2020,Mizoram,17
04-06-2020,Nagaland,80
04-06-2020,Odisha,2478
04-06-2020,Punjab,2415
04-06-2020,Puducherry,99
04-06-2020,Rajasthan,9862
04-06-2020,Sikkim,2
04-06-2020,Telangana,3147
04-06-2020,Tamil Nadu,27256
04-06-2020,Tripura,646
04-06-2020,India,226719
04-06-2020,State Unassigned,7483
04-06-2020,Uttar Pradesh,9237
04-06-2020,Uttarakhand,1153
04-06-2020,West Bengal,6876
05-06-2020,Andaman and Nicobar Islands,33
05-06-2020,Andhra Pradesh,4250
05-06-2020,Arunachal Pradesh,43
05-06-2020,Assam,2244
05-06-2020,Bihar,4598
05-06-2020,Chandigarh,309
05-06-2020,Chhattisgarh,863
05-06-2020,Delhi,26334
05-06-2020,Dadra and Nagar Haveli and Daman and Diu,14
05-06-2020,Goa,196
05-06-2020,Gujarat,19119
05-06-2020,Himachal Pradesh,393
05-06-2020,Haryana,3597
05-06-2020,Jharkhand,922
05-06-2020,Jammu and Kashmir,3324
05-06-2020,Karnataka,4835
05-06-2020,Kerala,1700
05-06-2020,Ladakh,97
05-06-2020,Maharashtra,80229
05-06-2020,Meghalaya,33
05-06-2020,Manipur,132
05-06-2020,Madhya Pradesh,8996
05-06-2020,Mizoram,24
05-06-2020,Nagaland,107
05-06-2020,Odisha,2608
05-06-2020,Punjab,2461
05-06-2020,Puducherry,104
05-06-2020,Rajasthan,10084
05-06-2020,Sikkim,3
05-06-2020,Telangana,3290
05-06-2020,Tamil Nadu,28694
05-06-2020,Tripura,694
05-06-2020,India,236191
05-06-2020,State Unassigned,7610
05-06-2020,Uttar Pradesh,9733
05-06-2020,Uttarakhand,1215
05-06-2020,West Bengal,7303
06-06-2020,Andaman and Nicobar Islands,33
06-06-2020,Andhra Pradesh,4460
06-06-2020,Arunachal Pradesh,45
06-06-2020,Assam,2474
06-06-2020,Bihar,4831
06-06-2020,Chandigarh,312
06-06-2020,Chhattisgarh,923
06-06-2020,Delhi,27654
06-06-2020,Dadra and Nagar Haveli and Daman and Diu,19
06-06-2020,Goa,267
06-06-2020,Gujarat,19617
06-06-2020,Himachal Pradesh,400
06-06-2020,Haryana,3952
06-06-2020,Jharkhand,1028
06-06-2020,Jammu and Kashmir,3467
06-06-2020,Karnataka,5213
06-06-2020,Kerala,1808
06-06-2020,Ladakh,99
06-06-2020,Maharashtra,82968
06-06-2020,Meghalaya,33
06-06-2020,Manipur,157
06-06-2020,Madhya Pradesh,9228
06-06-2020,Mizoram,24
06-06-2020,Nagaland,107
06-06-2020,Odisha,2781
06-06-2020,Punjab,2515
06-06-2020,Puducherry,107
06-06-2020,Rajasthan,10337
06-06-2020,Sikkim,7
06-06-2020,Telangana,3496
06-06-2020,Tamil Nadu,30152
06-06-2020,Tripura,749
06-06-2020,India,246599
06-06-2020,State Unassigned,8192
06-06-2020,Uttar Pradesh,10103
06-06-2020,Uttarakhand,1303
06-06-2020,West Bengal,7738
07-06-2020,Andaman and Nicobar Islands,33
07-06-2020,Andhra Pradesh,4659
07-06-2020,Arunachal Pradesh,48
07-06-2020,Assam,2682
07-06-2020,Bihar,5070
07-06-2020,Chandigarh,314
07-06-2020,Chhattisgarh,1073
07-06-2020,Delhi,28936
07-06-2020,Dadra and Nagar Haveli and Daman and Diu,20
07-06-2020,Goa,300
07-06-2020,Gujarat,20097
07-06-2020,Himachal Pradesh,411
07-06-2020,Haryana,4448
07-06-2020,Jharkhand,1103
07-06-2020,Jammu and Kashmir,4087
07-06-2020,Karnataka,5452
07-06-2020,Kerala,1915
07-06-2020,Ladakh,103
07-06-2020,Maharashtra,85975
07-06-2020,Meghalaya,36
07-06-2020,Manipur,172
07-06-2020,Madhya Pradesh,9401
07-06-2020,Mizoram,34
07-06-2020,Nagaland,116
07-06-2020,Odisha,2856
07-06-2020,Punjab,2608
07-06-2020,Puducherry,119
07-06-2020,Rajasthan,10599
07-06-2020,Sikkim,7
07-06-2020,Telangana,3650
07-06-2020,Tamil Nadu,31667
07-06-2020,Tripura,802
07-06-2020,India,257481
07-06-2020,State Unassigned,8610
07-06-2020,Uttar Pradesh,10536
07-06-2020,Uttarakhand,1355
07-06-2020,West Bengal,8187
08-06-2020,Andaman and Nicobar Islands,33
08-06-2020,Andhra Pradesh,4813
08-06-2020,Arunachal Pradesh,54
08-06-2020,Assam,2836
08-06-2020,Bihar,5247
08-06-2020,Chandigarh,320
08-06-2020,Chhattisgarh,1197
08-06-2020,Delhi,29943
08-06-2020,Dadra and Nagar Haveli and Daman and Diu,22
08-06-2020,Goa,330
08-06-2020,Gujarat,20574
08-06-2020,Himachal Pradesh,421
08-06-2020,Haryana,4854
08-06-2020,Jharkhand,1290
08-06-2020,Jammu and Kashmir,4285
08-06-2020,Karnataka,5760
08-06-2020,Kerala,2006
08-06-2020,Ladakh,103
08-06-2020,Maharashtra,88529
08-06-2020,Meghalaya,39
08-06-2020,Manipur,272
08-06-2020,Madhya Pradesh,9638
08-06-2020,Mizoram,42
08-06-2020,Nagaland,122
08-06-2020,Odisha,2994
08-06-2020,Punjab,2663
08-06-2020,Puducherry,128
08-06-2020,Rajasthan,10876
08-06-2020,Sikkim,7
08-06-2020,Telangana,3742
08-06-2020,Tamil Nadu,33229
08-06-2020,Tripura,840
08-06-2020,India,266017
08-06-2020,State Unassigned,7837
08-06-2020,Uttar Pradesh,10947
08-06-2020,Uttarakhand,1411
08-06-2020,West Bengal,8613
09-06-2020,Andaman and Nicobar Islands,34
09-06-2020,Andhra Pradesh,4882
09-06-2020,Arunachal Pradesh,54
09-06-2020,Assam,3051
09-06-2020,Bihar,5455
09-06-2020,Chandigarh,326
09-06-2020,Chhattisgarh,1211
09-06-2020,Delhi,31309
09-06-2020,Dadra and Nagar Haveli and Daman and Diu,24
09-06-2020,Goa,359
09-06-2020,Gujarat,21044
09-06-2020,Himachal Pradesh,437
09-06-2020,Haryana,5209
09-06-2020,Jharkhand,1416
09-06-2020,Jammu and Kashmir,4346
09-06-2020,Karnataka,5921
09-06-2020,Kerala,2097
09-06-2020,Ladakh,108
09-06-2020,Maharashtra,90787
09-06-2020,Meghalaya,43
09-06-2020,Manipur,304
09-06-2020,Madhya Pradesh,9849
09-06-2020,Mizoram,88
09-06-2020,Nagaland,127
09-06-2020,Odisha,3140
09-06-2020,Punjab,2719
09-06-2020,Puducherry,132
09-06-2020,Rajasthan,11245
09-06-2020,Sikkim,13
09-06-2020,Telangana,3920
09-06-2020,Tamil Nadu,34914
09-06-2020,Tripura,866
09-06-2020,India,275998
09-06-2020,State Unassigned,8711
09-06-2020,Uttar Pradesh,11335
09-06-2020,Uttarakhand,1537
09-06-2020,West Bengal,8985
10-06-2020,Andaman and Nicobar Islands,35
10-06-2020,Andhra Pradesh,5247
10-06-2020,Arunachal Pradesh,58
10-06-2020,Assam,3286
10-06-2020,Bihar,5698
10-06-2020,Chandigarh,328
10-06-2020,Chhattisgarh,1262
10-06-2020,Delhi,32810
10-06-2020,Dadra and Nagar Haveli and Daman and Diu,29
10-06-2020,Goa,387
10-06-2020,Gujarat,21554
10-06-2020,Himachal Pradesh,451
10-06-2020,Haryana,5579
10-06-2020,Jharkhand,1551
10-06-2020,Jammu and Kashmir,4507
10-06-2020,Karnataka,6041
10-06-2020,Kerala,2162
10-06-2020,Ladakh,115
10-06-2020,Maharashtra,94041
10-06-2020,Meghalaya,44
10-06-2020,Manipur,311
10-06-2020,Madhya Pradesh,10049
10-06-2020,Mizoram,93
10-06-2020,Nagaland,128
10-06-2020,Odisha,3250
10-06-2020,Punjab,2805
10-06-2020,Puducherry,144
10-06-2020,Rajasthan,11600
10-06-2020,Sikkim,13
10-06-2020,Telangana,4111
10-06-2020,Tamil Nadu,36841
10-06-2020,Tripura,897
10-06-2020,India,287154
10-06-2020,State Unassigned,9227
10-06-2020,Uttar Pradesh,11610
10-06-2020,Uttarakhand,1562
10-06-2020,West Bengal,9328
11-06-2020,Andaman and Nicobar Islands,38
11-06-2020,Andhra Pradesh,5429
11-06-2020,Arunachal Pradesh,64
11-06-2020,Assam,3431
11-06-2020,Bihar,5948
11-06-2020,Chandigarh,332
11-06-2020,Chhattisgarh,1398
11-06-2020,Delhi,34687
11-06-2020,Dadra and Nagar Haveli and Daman and Diu,30
11-06-2020,Goa,417
11-06-2020,Gujarat,22067
11-06-2020,Himachal Pradesh,470
11-06-2020,Haryana,5968
11-06-2020,Jharkhand,1599
11-06-2020,Jammu and Kashmir,4574
11-06-2020,Karnataka,6245
11-06-2020,Kerala,2245
11-06-2020,Ladakh,135
11-06-2020,Maharashtra,97648
11-06-2020,Meghalaya,44
11-06-2020,Manipur,366
11-06-2020,Madhya Pradesh,10241
11-06-2020,Mizoram,102
11-06-2020,Nagaland,130
11-06-2020,Odisha,3386
11-06-2020,Punjab,2887
11-06-2020,Puducherry,157
11-06-2020,Rajasthan,11838
11-06-2020,Sikkim,13
11-06-2020,Telangana,4320
11-06-2020,Tamil Nadu,38716
11-06-2020,Tripura,922
11-06-2020,India,298289
11-06-2020,State Unassigned,8931
11-06-2020,Uttar Pradesh,12088
11-06-2020,Uttarakhand,1655
11-06-2020,West Bengal,9768
12-06-2020,Andaman and Nicobar Islands,38
12-06-2020,Andhra Pradesh,5636
12-06-2020,Arunachal Pradesh,83
12-06-2020,Assam,3694
12-06-2020,Bihar,6096
12-06-2020,Chandigarh,345
12-06-2020,Chhattisgarh,1445
12-06-2020,Delhi,36824
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,30
12-06-2020,Goa,463
12-06-2020,Gujarat,22562
12-06-2020,Himachal Pradesh,486
12-06-2020,Haryana,6334
12-06-2020,Jharkhand,1656
12-06-2020,Jammu and Kashmir,4730
12-06-2020,Karnataka,6516
12-06-2020,Kerala,2323
12-06-2020,Ladakh,239
12-06-2020,Maharashtra,101141
12-06-2020,Meghalaya,44
12-06-2020,Manipur,385
12-06-2020,Madhya Pradesh,10443
12-06-2020,Mizoram,104
12-06-2020,Nagaland,156
12-06-2020,Odisha,3498
12-06-2020,Punjab,2986
12-06-2020,Puducherry,163
12-06-2020,Rajasthan,12068
12-06-2020,Sikkim,63
12-06-2020,Telangana,4484
12-06-2020,Tamil Nadu,40698
12-06-2020,Tripura,963
12-06-2020,India,309595
12-06-2020,State Unassigned,8315
12-06-2020,Uttar Pradesh,12616
12-06-2020,Uttarakhand,1724
12-06-2020,West Bengal,10244
13-06-2020,Andaman and Nicobar Islands,38
13-06-2020,Andhra Pradesh,5858
13-06-2020,Arunachal Pradesh,88
13-06-2020,Assam,3901
13-06-2020,Bihar,6289
13-06-2020,Chandigarh,350
13-06-2020,Chhattisgarh,1550
13-06-2020,Delhi,38958
13-06-2020,Dadra and Nagar Haveli and Daman and Diu,35
13-06-2020,Goa,523
13-06-2020,Gujarat,23079
13-06-2020,Himachal Pradesh,502
13-06-2020,Haryana,6749
13-06-2020,Jharkhand,1711
13-06-2020,Jammu and Kashmir,4878
13-06-2020,Karnataka,6824
13-06-2020,Kerala,2408
13-06-2020,Ladakh,437
13-06-2020,Maharashtra,104568
13-06-2020,Meghalaya,44
13-06-2020,Manipur,449
13-06-2020,Madhya Pradesh,10641
13-06-2020,Mizoram,110
13-06-2020,Nagaland,163
13-06-2020,Odisha,3723
13-06-2020,Punjab,3063
13-06-2020,Puducherry,176
13-06-2020,Rajasthan,12401
13-06-2020,Sikkim,63
13-06-2020,Telangana,4737
13-06-2020,Tamil Nadu,42687
13-06-2020,Tripura,1046
13-06-2020,India,321634
13-06-2020,State Unassigned,7984
13-06-2020,Uttar Pradesh,13118
13-06-2020,Uttarakhand,1785
13-06-2020,West Bengal,10698
14-06-2020,Andaman and Nicobar Islands,40
14-06-2020,Andhra Pradesh,6152
14-06-2020,Arunachal Pradesh,91
14-06-2020,Assam,4119
14-06-2020,Bihar,6475
14-06-2020,Chandigarh,352
14-06-2020,Chhattisgarh,1671
14-06-2020,Delhi,41182
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,38
14-06-2020,Goa,564
14-06-2020,Gujarat,23590
14-06-2020,Himachal Pradesh,518
14-06-2020,Haryana,7208
14-06-2020,Jharkhand,1763
14-06-2020,Jammu and Kashmir,5041
14-06-2020,Karnataka,7000
14-06-2020,Kerala,2462
14-06-2020,Ladakh,549
14-06-2020,Maharashtra,107958
14-06-2020,Meghalaya,44
14-06-2020,Manipur,458
14-06-2020,Madhya Pradesh,10802
14-06-2020,Mizoram,112
14-06-2020,Nagaland,173
14-06-2020,Odisha,3909
14-06-2020,Punjab,3140
14-06-2020,Puducherry,194
14-06-2020,Rajasthan,12694
14-06-2020,Sikkim,68
14-06-2020,Telangana,4974
14-06-2020,Tamil Nadu,44661
14-06-2020,Tripura,1079
14-06-2020,India,333038
14-06-2020,State Unassigned,7436
14-06-2020,Uttar Pradesh,13615
14-06-2020,Uttarakhand,1819
14-06-2020,West Bengal,11087
15-06-2020,Andaman and Nicobar Islands,41
15-06-2020,Andhra Pradesh,6456
15-06-2020,Arunachal Pradesh,95
15-06-2020,Assam,4310
15-06-2020,Bihar,6662
15-06-2020,Chandigarh,357
15-06-2020,Chhattisgarh,1715
15-06-2020,Delhi,42829
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,38
15-06-2020,Goa,592
15-06-2020,Gujarat,24104
15-06-2020,Himachal Pradesh,556
15-06-2020,Haryana,7722
15-06-2020,Jharkhand,1793
15-06-2020,Jammu and Kashmir,5220
15-06-2020,Karnataka,7213
15-06-2020,Kerala,2544
15-06-2020,Ladakh,555
15-06-2020,Maharashtra,110744
15-06-2020,Meghalaya,44
15-06-2020,Manipur,490
15-06-2020,Madhya Pradesh,10935
15-06-2020,Mizoram,117
15-06-2020,Nagaland,177
15-06-2020,Odisha,4055
15-06-2020,Punjab,3267
15-06-2020,Puducherry,202
15-06-2020,Rajasthan,12981
15-06-2020,Sikkim,68
15-06-2020,Telangana,5193
15-06-2020,Tamil Nadu,46504
15-06-2020,Tripura,1089
15-06-2020,India,343070
15-06-2020,State Unassigned,6972
15-06-2020,Uttar Pradesh,14091
15-06-2020,Uttarakhand,1845
15-06-2020,West Bengal,11494
16-06-2020,Andaman and Nicobar Islands,44
16-06-2020,Andhra Pradesh,6720
16-06-2020,Arunachal Pradesh,99
16-06-2020,Assam,4511
16-06-2020,Bihar,6810
16-06-2020,Chandigarh,365
16-06-2020,Chhattisgarh,1784
16-06-2020,Delhi,44688
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,52
16-06-2020,Goa,629
16-06-2020,Gujarat,24628
16-06-2020,Himachal Pradesh,560
16-06-2020,Haryana,8272
16-06-2020,Jharkhand,1839
16-06-2020,Jammu and Kashmir,5298
16-06-2020,Karnataka,7530
16-06-2020,Kerala,2623
16-06-2020,Ladakh,649
16-06-2020,Maharashtra,113445
16-06-2020,Meghalaya,44
16-06-2020,Manipur,500
16-06-2020,Madhya Pradesh,11083
16-06-2020,Mizoram,121
16-06-2020,Nagaland,179
16-06-2020,Odisha,4163
16-06-2020,Punjab,3371
16-06-2020,Puducherry,216
16-06-2020,Rajasthan,13216
16-06-2020,Sikkim,68
16-06-2020,Telangana,5406
16-06-2020,Tamil Nadu,48019
16-06-2020,Tripura,1090
16-06-2020,India,354155
16-06-2020,State Unassigned,7684
16-06-2020,Uttar Pradesh,14598
16-06-2020,Uttarakhand,1942
16-06-2020,West Bengal,11909
17-06-2020,Andaman and Nicobar Islands,44
17-06-2020,Andhra Pradesh,7071
17-06-2020,Arunachal Pradesh,103
17-06-2020,Assam,4695
17-06-2020,Bihar,6940
17-06-2020,Chandigarh,370
17-06-2020,Chhattisgarh,1864
17-06-2020,Delhi,47102
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,57
17-06-2020,Goa,656
17-06-2020,Gujarat,25148
17-06-2020,Himachal Pradesh,585
17-06-2020,Haryana,8832
17-06-2020,Jharkhand,1896
17-06-2020,Jammu and Kashmir,5406
17-06-2020,Karnataka,7734
17-06-2020,Kerala,2698
17-06-2020,Ladakh,687
17-06-2020,Maharashtra,116752
17-06-2020,Meghalaya,43
17-06-2020,Manipur,552
17-06-2020,Madhya Pradesh,11244
17-06-2020,Mizoram,121
17-06-2020,Nagaland,193
17-06-2020,Odisha,4338
17-06-2020,Punjab,3497
17-06-2020,Puducherry,245
17-06-2020,Rajasthan,13542
17-06-2020,Sikkim,70
17-06-2020,Telangana,5675
17-06-2020,Tamil Nadu,50193
17-06-2020,Tripura,1133
17-06-2020,India,367263
17-06-2020,State Unassigned,8273
17-06-2020,Uttar Pradesh,15181
17-06-2020,Uttarakhand,2023
17-06-2020,West Bengal,12300
18-06-2020,Andaman and Nicobar Islands,45
18-06-2020,Andhra Pradesh,7496
18-06-2020,Arunachal Pradesh,103
18-06-2020,Assam,4904
18-06-2020,Bihar,7040
18-06-2020,Chandigarh,374
18-06-2020,Chhattisgarh,1946
18-06-2020,Delhi,49979
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,61
18-06-2020,Goa,705
18-06-2020,Gujarat,25658
18-06-2020,Himachal Pradesh,595
18-06-2020,Haryana,9218
18-06-2020,Jharkhand,1919
18-06-2020,Jammu and Kashmir,5555
18-06-2020,Karnataka,7944
18-06-2020,Kerala,2795
18-06-2020,Ladakh,687
18-06-2020,Maharashtra,120504
18-06-2020,Meghalaya,43
18-06-2020,Manipur,606
18-06-2020,Madhya Pradesh,11426
18-06-2020,Mizoram,130
18-06-2020,Nagaland,193
18-06-2020,Odisha,4512
18-06-2020,Punjab,3615
18-06-2020,Puducherry,271
18-06-2020,Rajasthan,13857
18-06-2020,Sikkim,70
18-06-2020,Telangana,6027
18-06-2020,Tamil Nadu,52334
18-06-2020,Tripura,1154
18-06-2020,India,381092
18-06-2020,State Unassigned,8703
18-06-2020,Uttar Pradesh,15785
18-06-2020,Uttarakhand,2103
18-06-2020,West Bengal,12735
19-06-2020,Andaman and Nicobar Islands,47
19-06-2020,Andhra Pradesh,7961
19-06-2020,Arunachal Pradesh,135
19-06-2020,Assam,5006
19-06-2020,Bihar,7290
19-06-2020,Chandigarh,381
19-06-2020,Chhattisgarh,2018
19-06-2020,Delhi,53116
19-06-2020,Dadra and Nagar Haveli and Daman and Diu,75
19-06-2020,Goa,725
19-06-2020,Gujarat,26198
19-06-2020,Himachal Pradesh,627
19-06-2020,Haryana,9743
19-06-2020,Jharkhand,1961
19-06-2020,Jammu and Kashmir,5680
19-06-2020,Karnataka,8281
19-06-2020,Kerala,2913
19-06-2020,Ladakh,744
19-06-2020,Maharashtra,124331
19-06-2020,Meghalaya,43
19-06-2020,Manipur,681
19-06-2020,Madhya Pradesh,11582
19-06-2020,Mizoram,130
19-06-2020,Nagaland,198
19-06-2020,Odisha,4677
19-06-2020,Punjab,3832
19-06-2020,Puducherry,287
19-06-2020,Rajasthan,14156
19-06-2020,Sikkim,70
19-06-2020,Telangana,6526
19-06-2020,Tamil Nadu,54449
19-06-2020,Tripura,1181
19-06-2020,India,395832
19-06-2020,State Unassigned,8927
19-06-2020,Uttar Pradesh,16594
19-06-2020,Uttarakhand,2177
19-06-2020,West Bengal,13090
20-06-2020,Andaman and Nicobar Islands,47
20-06-2020,Andhra Pradesh,8452
20-06-2020,Arunachal Pradesh,135
20-06-2020,Assam,5255
20-06-2020,Bihar,7503
20-06-2020,Chandigarh,404
20-06-2020,Chhattisgarh,2134
20-06-2020,Delhi,56746
20-06-2020,Dadra and Nagar Haveli and Daman and Diu,92
20-06-2020,Goa,754
20-06-2020,Gujarat,26737
20-06-2020,Himachal Pradesh,656
20-06-2020,Haryana,10223
20-06-2020,Jharkhand,2024
20-06-2020,Jammu and Kashmir,5834
20-06-2020,Karnataka,8697
20-06-2020,Kerala,3040
20-06-2020,Ladakh,836
20-06-2020,Maharashtra,128205
20-06-2020,Meghalaya,43
20-06-2020,Manipur,777
20-06-2020,Madhya Pradesh,11724
20-06-2020,Mizoram,140
20-06-2020,Nagaland,201
20-06-2020,Odisha,4856
20-06-2020,Punjab,3952
20-06-2020,Puducherry,338
20-06-2020,Rajasthan,14537
20-06-2020,Sikkim,70
20-06-2020,Telangana,7072
20-06-2020,Tamil Nadu,56845
20-06-2020,Tripura,1189
20-06-2020,India,411750
20-06-2020,State Unassigned,9265
20-06-2020,Uttar Pradesh,17135
20-06-2020,Uttarakhand,2301
20-06-2020,West Bengal,13531
21-06-2020,Andaman and Nicobar Islands,48
21-06-2020,Andhra Pradesh,8929
21-06-2020,Arunachal Pradesh,139
21-06-2020,Assam,5587
21-06-2020,Bihar,7665
21-06-2020,Chandigarh,406
21-06-2020,Chhattisgarh,2255
21-06-2020,Delhi,59746
21-06-2020,Dadra and Nagar Haveli and Daman and Diu,97
21-06-2020,Goa,818
21-06-2020,Gujarat,27317
21-06-2020,Himachal Pradesh,673
21-06-2020,Haryana,10635
21-06-2020,Jharkhand,2098
21-06-2020,Jammu and Kashmir,5956
21-06-2020,Karnataka,9150
21-06-2020,Kerala,3173
21-06-2020,Ladakh,837
21-06-2020,Maharashtra,132075
21-06-2020,Meghalaya,43
21-06-2020,Manipur,841
21-06-2020,Madhya Pradesh,11903
21-06-2020,Mizoram,141
21-06-2020,Nagaland,211
21-06-2020,Odisha,5160
21-06-2020,Punjab,4074
21-06-2020,Puducherry,366
21-06-2020,Rajasthan,14930
21-06-2020,Sikkim,78
21-06-2020,Telangana,7802
21-06-2020,Tamil Nadu,59377
21-06-2020,Tripura,1224
21-06-2020,India,426901
21-06-2020,State Unassigned,9127
21-06-2020,Uttar Pradesh,17731
21-06-2020,Uttarakhand,2344
21-06-2020,West Bengal,13945
22-06-2020,Andaman and Nicobar Islands,48
22-06-2020,Andhra Pradesh,9372
22-06-2020,Arunachal Pradesh,148
22-06-2020,Assam,5854
22-06-2020,Bihar,7893
22-06-2020,Chandigarh,411
22-06-2020,Chhattisgarh,2302
22-06-2020,Delhi,62655
22-06-2020,Dadra and Nagar Haveli and Daman and Diu,112
22-06-2020,Goa,864
22-06-2020,Gujarat,27880
22-06-2020,Himachal Pradesh,727
22-06-2020,Haryana,11025
22-06-2020,Jharkhand,2140
22-06-2020,Jammu and Kashmir,6088
22-06-2020,Karnataka,9399
22-06-2020,Kerala,3311
22-06-2020,Ladakh,847
22-06-2020,Maharashtra,135796
22-06-2020,Meghalaya,45
22-06-2020,Manipur,898
22-06-2020,Madhya Pradesh,12078
22-06-2020,Mizoram,142
22-06-2020,Nagaland,280
22-06-2020,Odisha,5303
22-06-2020,Punjab,4235
22-06-2020,Puducherry,383
22-06-2020,Rajasthan,15232
22-06-2020,Sikkim,78
22-06-2020,Telangana,8674
22-06-2020,Tamil Nadu,62087
22-06-2020,Tripura,1240
22-06-2020,India,440461
22-06-2020,State Unassigned,7832
22-06-2020,Uttar Pradesh,18322
22-06-2020,Uttarakhand,2402
22-06-2020,West Bengal,14358
23-06-2020,Andaman and Nicobar Islands,50
23-06-2020,Andhra Pradesh,9834
23-06-2020,Arunachal Pradesh,158
23-06-2020,Assam,6057
23-06-2020,Bihar,8050
23-06-2020,Chandigarh,418
23-06-2020,Chhattisgarh,2385
23-06-2020,Delhi,66602
23-06-2020,Dadra and Nagar Haveli and Daman and Diu,121
23-06-2020,Goa,909
23-06-2020,Gujarat,28429
23-06-2020,Himachal Pradesh,775
